candidat,parti,intentions,erreur_sup,erreur_inf,id,nom_institut,fin_enquete,lower_b,upper_b,fitted,parti_o
Marine Le Pen,Rassemblement national,17,19.3221,14.6779,20220227_0228_elb,Elabe,2022-02-28,14.974197764089789,19.140842796108466,17.057520280099133,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.1904,13.8096,20220224_0228r_ifp,Ifop,2022-02-28,14.974197764089789,19.140842796108466,17.057520280099133,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.0257,16.9743,20220225_0228r_ow,Opinion Way,2022-02-28,14.974197764089789,19.140842796108466,17.057520280099133,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.2108,14.7892,20220225_0301r_ifp,Ifop,2022-03-01,15.012972132155623,19.187725952888496,17.100349042522065,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.0288,16.9712,20220226_0301r_ow,Opinion Way,2022-03-01,15.012972132155623,19.187725952888496,17.100349042522065,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4437,15.5563,20220228_0301_ow,Opinion Way,2022-03-01,15.012972132155623,19.187725952888496,17.100349042522065,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.5694,14.4306,20220227_0301_clu,Cluster17,2022-03-01,15.012972132155623,19.187725952888496,17.100349042522065,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.1957,14.8043,20220226_0302r_ifp,Ifop,2022-03-02,15.048865341083486,19.233810260465347,17.141337800774423,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.3665,13.6335,20220301_0302_bva,BVA,2022-03-02,15.048865341083486,19.233810260465347,17.141337800774423,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.0228,16.9772,20220227_0302r_ow,Opinion Way,2022-03-02,15.048865341083486,19.233810260465347,17.141337800774423,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4738,15.5262,20220301_0302_ow,Opinion Way,2022-03-02,15.048865341083486,19.233810260465347,17.141337800774423,Rassemblement national
Marine Le Pen,Rassemblement national,14.5,15.9514,13.0486,20220302_0303_ips,Ipsos,2022-03-03,15.082942095285295,19.27967156582681,17.18130683055606,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.2034,14.7966,20220228_0303r_ifp,Ifop,2022-03-03,15.082942095285295,19.27967156582681,17.18130683055606,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.0018,15.9982,20220228_0303r_ow,Opinion Way,2022-03-03,15.082942095285295,19.27967156582681,17.18130683055606,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9919,16.0081,20220301_0304r_ow,Opinion Way,2022-03-04,15.11626709917297,19.32588571596068,17.221076407566834,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.2058,14.7942,20220301_0304r_ifp,Ifop,2022-03-04,15.11626709917297,19.32588571596068,17.221076407566834,Rassemblement national
Marine Le Pen,Rassemblement national,14.5,16.0518,12.9482,20220303_0306_clu,Cluster17,2022-03-06,15.184920673653592,19.421675938496847,17.303298306075227,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4302,15.5698,20220305_0306_ow,Opinion Way,2022-03-06,15.184920673653592,19.421675938496847,17.303298306075227,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.4727,14.5273,20220306_0307_ow,Opinion Way,2022-03-07,15.190538721363687,19.444617250837798,17.317577986100748,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9743,16.0257,20220304_0307r_ow,Opinion Way,2022-03-07,15.190538721363687,19.444617250837798,17.317577986100748,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,20.3065,16.6935,20220304_0307_hi,Harris Interactive,2022-03-07,15.190538721363687,19.444617250837798,17.317577986100748,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.2153,15.7847,20220303_0307r_ifp,Ifop,2022-03-07,15.190538721363687,19.444617250837798,17.317577986100748,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.4259,14.5741,20220307_0308_ow,Opinion Way,2022-03-08,15.160080245537342,19.43632672421829,17.29820348487781,Rassemblement national
Marine Le Pen,Rassemblement national,15,17.1606,12.8394,20220307_0308_elb,Elabe,2022-03-08,15.160080245537342,19.43632672421829,17.29820348487781,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,20.7685,16.2315,20220304_0308r_ifp,Ifop,2022-03-08,15.160080245537342,19.43632672421829,17.29820348487781,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9714,16.0286,20220305_0308r_ow,Opinion Way,2022-03-08,15.160080245537342,19.43632672421829,17.29820348487781,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3555,14.6445,20220308_0309_bva,BVA,2022-03-09,15.130754359401548,19.42990746021083,17.28033090980618,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3346,14.6654,20220308_0309_ow,Opinion Way,2022-03-09,15.130754359401548,19.42990746021083,17.28033090980618,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,20.7814,16.2186,20220305_0309r_ifp,Ifop,2022-03-09,15.130754359401548,19.42990746021083,17.28033090980618,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3569,14.6431,20220307_0309_kat,Kantar Public,2022-03-09,15.130754359401548,19.42990746021083,17.28033090980618,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9809,16.0191,20220306_0309r_ow,Opinion Way,2022-03-09,15.130754359401548,19.42990746021083,17.28033090980618,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9947,16.0053,20220307_0310r_ow,Opinion Way,2022-03-10,15.13977017618331,19.45846256038793,17.299116368285606,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.3057,15.6943,20220307_0310r_ifp,Ifop,2022-03-10,15.13977017618331,19.45846256038793,17.299116368285606,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4155,15.5845,20220309_0310_ow,Opinion Way,2022-03-10,15.13977017618331,19.45846256038793,17.299116368285606,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,19.7667,15.2333,20220308_0311r_ifp,Ifop,2022-03-11,15.16390551745908,19.50146211843723,17.332683817948144,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.9497,15.0503,20220308_0311r_ow,Opinion Way,2022-03-11,15.16390551745908,19.50146211843723,17.332683817948144,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,21.4557,17.5443,20220309_0311_odx,Odoxa,2022-03-11,15.16390551745908,19.50146211843723,17.332683817948144,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.4253,13.5747,20220309_0312r_ips,Ipsos,2022-03-12,15.168018659747357,19.527565778018033,17.347792218882688,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.409300000000002,15.5907,20220312_0313_ow,Opinion Way,2022-03-13,15.1714393986882,19.553660965660335,17.362550182174264,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.4372,13.5628,20220310_0314r_ips,Ipsos,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,16,16.7664,15.2336,20220310_0314_ips,Ipsos,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.3022,15.6978,20220310_0314r_ifp,Ifop,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4517,15.5483,20220313_0314_ow,Opinion Way,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9538,16.0462,20220311_0314r_ow,Opinion Way,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,21.3216,17.6784,20220311_0314_hi,Harris Interactive,2022-03-14,15.193497529921679,19.59663510789413,17.3950663189079,Rassemblement national
Marine Le Pen,Rassemblement national,15.5,17.9333,13.0667,20220311_0315r_ips,Ipsos,2022-03-15,15.253522849087851,19.673375631249407,17.46344924016863,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.5319,16.4681,20220314_0315_ow,Opinion Way,2022-03-15,15.253522849087851,19.673375631249407,17.46344924016863,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9797,16.0203,20220312_0315r_ow,Opinion Way,2022-03-15,15.253522849087851,19.673375631249407,17.46344924016863,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.3221,15.6779,20220311_0315r_ifp,Ifop,2022-03-15,15.253522849087851,19.673375631249407,17.46344924016863,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4987,15.5013,20220315_0316_ow,Opinion Way,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.2918,15.7082,20220312_0316r_ifp,Ifop,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.0709,15.9291,20220315_0316_elb,Elabe,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.9529,15.0471,20220313_0316r_ow,Opinion Way,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,16,17.6517,14.3483,20220314_0316_clu,Cluster17,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,16,18.4829,13.5171,20220313_0316r_ips,Ipsos,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4275,15.5725,20220315_0316_bva,BVA,2022-03-16,15.33979472897133,19.774154787959585,17.556974758465458,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.5453,15.4547,20220316_0317_ow,Opinion Way,2022-03-17,15.431717321219507,19.88115858982463,17.656437955522073,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.0049,14.9951,20220314_0317r_ow,Opinion Way,2022-03-17,15.431717321219507,19.88115858982463,17.656437955522073,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,19.7749,15.2251,20220314_0317r_ifp,Ifop,2022-03-17,15.431717321219507,19.88115858982463,17.656437955522073,Rassemblement national
Marine Le Pen,Rassemblement national,15.5,17.9524,13.0476,20220314_0317r_ips,Ipsos,2022-03-17,15.431717321219507,19.88115858982463,17.656437955522073,Rassemblement national
Marine Le Pen,Rassemblement national,15.5,17.9173,13.0827,20220315_0318r_ips,Ipsos,2022-03-18,15.53530758976662,19.999145102724412,17.76722634624553,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.0101,14.9899,20220315_0318r_ow,Opinion Way,2022-03-18,15.53530758976662,19.999145102724412,17.76722634624553,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,19.7619,15.2381,20220315_0318r_ifp,Ifop,2022-03-18,15.53530758976662,19.999145102724412,17.76722634624553,Rassemblement national
Marine Le Pen,Rassemblement national,16.5,18.9105,14.0895,20220316_0319r_ips,Ipsos,2022-03-19,15.65658249854691,20.132872392538797,17.89472744554287,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.3886,14.6114,20220319_0320_ow,Opinion Way,2022-03-20,15.801559011494616,20.28709852514765,18.04432876832115,Rassemblement national
Marine Le Pen,Rassemblement national,16.5,17.9903,15.0097,20220318_0320_clu,Cluster17,2022-03-20,15.801559011494616,20.28709852514765,18.04432876832115,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.5229,17.4771,20220320_0321_elb,Elabe,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,20.8471,16.1529,20220317_0321r_ifp,Ifop,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,21.363,17.637,20220318_0321_hi,Harris Interactive,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4716,15.5284,20220320_0321_ow,Opinion Way,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.9959,16.0041,20220318_0321r_ow,Opinion Way,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,17,19.4295,14.5705,20220317_0321r_ips,Ipsos,2022-03-21,15.985145387293006,20.48502286030461,18.235084123798824,Rassemblement national
Marine Le Pen,Rassemblement national,18,20.4419,15.5581,20220321_0322_ow,Opinion Way,2022-03-22,16.201168768670687,20.72063173898955,18.460900253830133,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.0444,16.9556,20220319_0322r_ow,Opinion Way,2022-03-22,16.201168768670687,20.72063173898955,18.460900253830133,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,21.8635,17.1365,20220318_0322r_ifp,Ifop,2022-03-22,16.201168768670687,20.72063173898955,18.460900253830133,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,19.9458,15.0542,20220318_0322r_ips,Ipsos,2022-03-22,16.201168768670687,20.72063173898955,18.460900253830133,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.0803,17.9197,20220320_0323r_ow,Opinion Way,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.463,17.537,20220321_0323_kat,Kantar Public,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.4864,16.5136,20220322_0323_bva,BVA,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,21.0497,15.9503,20220320_0323r_ips,Ipsos,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.3611,17.6389,20220319_0323r_ifp,Ifop,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.4799,16.5201,20220322_0323_ow,Opinion Way,2022-03-23,16.424024445629914,20.954863698921688,18.689444072275812,Rassemblement national
Marine Le Pen,Rassemblement national,19,21.5896,16.4104,20220321_0324r_ips,Ipsos,2022-03-24,16.653268394340834,21.185479068860598,18.919373731600725,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.0654,17.9346,20220321_0324r_ow,Opinion Way,2022-03-24,16.653268394340834,21.185479068860598,18.919373731600725,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.6415,17.3585,20220323_0324_ow,Opinion Way,2022-03-24,16.653268394340834,21.185479068860598,18.919373731600725,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.2076,17.7924,20220321_0324r_ifp,Ifop,2022-03-24,16.653268394340834,21.185479068860598,18.919373731600725,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,18.3053,16.6947,20220321_0324_ips,Ipsos,2022-03-24,16.653268394340834,21.185479068860598,18.919373731600725,Rassemblement national
Marine Le Pen,Rassemblement national,20.5,22.8357,18.1643,20220322_0325r_ifp,Ifop,2022-03-25,16.902205451554952,21.432686180810617,19.16744581618279,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,21.0979,15.9021,20220322_0325r_ips,Ipsos,2022-03-25,16.902205451554952,21.432686180810617,19.16744581618279,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.0972,18.9028,20220322_0325r_ow,Opinion Way,2022-03-25,16.902205451554952,21.432686180810617,19.16744581618279,Rassemblement national
Marine Le Pen,Rassemblement national,17.5,20.0134,14.9866,20220323_0326r_ips,Ipsos,2022-03-26,17.165854198146583,21.69109557735815,19.42847488775237,Rassemblement national
Marine Le Pen,Rassemblement national,17,18.4807,15.5193,20220325_0327_clu,Cluster17,2022-03-27,17.439233214990043,21.955317801089567,19.697275508039805,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.524,17.476,20220326_0327_ow,Opinion Way,2022-03-27,17.439233214990043,21.955317801089567,19.697275508039805,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.3434,18.6566,20220324_0328r_ifp,Ifop,2022-03-28,17.71736108295964,22.219963394591264,19.96866223877545,Rassemblement national
Marine Le Pen,Rassemblement national,21,22.8865,19.1135,20220325_0328_hi,Harris Interactive,2022-03-28,17.71736108295964,22.219963394591264,19.96866223877545,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.0488,17.9512,20220325_0328r_ow,Opinion Way,2022-03-28,17.71736108295964,22.219963394591264,19.96866223877545,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.5023,17.4977,20220327_0328_ow,Opinion Way,2022-03-28,17.71736108295964,22.219963394591264,19.96866223877545,Rassemblement national
Marine Le Pen,Rassemblement national,18.5,21.0335,15.9665,20220324_0328r_ips,Ipsos,2022-03-28,17.71736108295964,22.219963394591264,19.96866223877545,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.0551,17.9449,20220326_0329r_ow,Opinion Way,2022-03-29,17.995256382929686,22.479642900449612,20.237449641689643,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.036,18.964,20220325_0329r_ifp,Ifop,2022-03-29,17.995256382929686,22.479642900449612,20.237449641689643,Rassemblement national
Marine Le Pen,Rassemblement national,19.5,22.0425,16.9575,20220325_0329r_ips,Ipsos,2022-03-29,17.995256382929686,22.479642900449612,20.237449641689643,Rassemblement national
Marine Le Pen,Rassemblement national,21.5,23.3471,19.6529,20220326_0330r_ifp,Ifop,2022-03-30,18.278221865463,22.74019637509769,20.509209120280335,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.045,17.955,20220327_0330r_ow,Opinion Way,2022-03-30,18.278221865463,22.74019637509769,20.509209120280335,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.5466,17.4534,20220329_0330_ow,Opinion Way,2022-03-30,18.278221865463,22.74019637509769,20.509209120280335,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.4565,18.5435,20220328_0330_elb,Elabe,2022-03-30,18.278221865463,22.74019637509769,20.509209120280335,Rassemblement national
Marine Le Pen,Rassemblement national,20.5,23.0666,17.9334,20220327_0330r_ips,Ipsos,2022-03-30,18.278221865463,22.74019637509769,20.509209120280335,Rassemblement national
Marine Le Pen,Rassemblement national,21,22.6807,19.3193,20220328_0331r_ifp,Ifop,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.1267,17.8733,20220328_0331r_ow,Opinion Way,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.5431,17.4569,20220328_0331r_ips,Ipsos,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,18,19.5012,16.4988,20220329_0331_clu,Cluster17,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.619,18.381,20220330_0331_ow,Opinion Way,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.5341,18.4659,20220330_0331_bva,BVA,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,25,27.3648,22.6352,20220328_0331_yg,YouGov,2022-03-31,18.57185382006019,23.007541190570404,20.789697505315285,Rassemblement national
Marine Le Pen,Rassemblement national,21.5,23.1973,19.8027,20220329_0401r_ifp,Ifop,2022-04-01,18.87161113600227,23.276403862856917,21.07400749942958,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.4194,19.5806,20220331_0401_elb,Elabe,2022-04-01,18.87161113600227,23.276403862856917,21.07400749942958,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.5029,19.4971,20220331_0401_ifp,Ifop,2022-04-01,18.87161113600227,23.276403862856917,21.07400749942958,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.1173,17.8827,20220329_0401r_ow,Opinion Way,2022-04-01,18.87161113600227,23.276403862856917,21.07400749942958,Rassemblement national
Marine Le Pen,Rassemblement national,20,22.5587,17.4413,20220329_0401r_ips,Ipsos,2022-04-01,18.87161113600227,23.276403862856917,21.07400749942958,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.4452,18.5548,20220330_0402r_ips,Ipsos,2022-04-02,19.17741491083123,23.546649638796747,21.362032274813977,Rassemblement national
Marine Le Pen,Rassemblement national,21,23.6424,18.3576,20220401_0404r_ips,Ipsos,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,23,24.8963,21.1037,20220401_0404_hi,Harris Interactive,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,22,23.6931,20.3069,20220331_0404r_ifp,Ifop,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,20,21.4837,18.5163,20220402_0404_clu,Cluster17,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,21.5,22.3817,20.6183,20220402_0404_ips,Ipsos,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.1085,19.8915,20220401_0404r_ow,Opinion Way,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.642,20.358,20220403_0404_ow,Opinion Way,2022-04-04,19.814197411937037,24.099492927711967,21.95684516982449,Rassemblement national
Marine Le Pen,Rassemblement national,23,24.7223,21.2777,20220401_0405r_ifp,Ifop,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.0741,20.9259,20220402_0405r_ow,Opinion Way,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.5681,20.4319,20220404_0405_kat,Kantar Public,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,20.5,23.0693,17.9307,20220403_0405r_ips,Ipsos,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.4837,20.5163,20220404_0405_ow,Opinion Way,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.6184,20.3816,20220404_0405_elb,Elabe,2022-04-05,20.143969512029376,24.380796919044265,22.262383215536808,Rassemblement national
Marine Le Pen,Rassemblement national,23.5,25.2329,21.7671,20220402_0406r_ifp,Ifop,2022-04-06,20.48051045993666,24.664404252654826,22.57245735629573,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.5943,19.4057,20220404_0406r_ips,Ipsos,2022-04-06,20.48051045993666,24.664404252654826,22.57245735629573,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.0048,20.9952,20220403_0406r_ow,Opinion Way,2022-04-06,20.48051045993666,24.664404252654826,22.57245735629573,Rassemblement national
Marine Le Pen,Rassemblement national,24,26.097,21.903,20220405_0406_odx,Odoxa,2022-04-06,20.48051045993666,24.664404252654826,22.57245735629573,Rassemblement national
Marine Le Pen,Rassemblement national,21.3,23.1451,19.4549,20220404_0406_atl,Atlasintel,2022-04-06,20.48051045993666,24.664404252654826,22.57245735629573,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.633,20.367,20220405_0407r_ips,Ipsos,2022-04-07,20.823982108911007,24.950451887310013,22.8872169981105,Rassemblement national
Marine Le Pen,Rassemblement national,22,24.7094,19.2906,20220406_0407_ow,Opinion Way,2022-04-07,20.823982108911007,24.950451887310013,22.8872169981105,Rassemblement national
Marine Le Pen,Rassemblement national,24,25.7485,22.2515,20220404_0407r_ifp,Ifop,2022-04-07,20.823982108911007,24.950451887310013,22.8872169981105,Rassemblement national
Marine Le Pen,Rassemblement national,22,23.8935,20.1065,20220404_0407r_ow,Opinion Way,2022-04-07,20.823982108911007,24.950451887310013,22.8872169981105,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.5957,20.4043,20220406_0407_bva,BVA,2022-04-07,20.823982108911007,24.950451887310013,22.8872169981105,Rassemblement national
Marine Le Pen,Rassemblement national,22,23.8944,20.1056,20220405_0408r_ow,Opinion Way,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,24,25.7273,22.2727,20220405_0408r_ifp,Ifop,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,25,27.4506,22.5494,20220407_0408_elb,Elabe,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,22.5,23.4566,21.5434,20220408_0408_ips,Ipsos,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,24,26.0415,21.9585,20220407_0408_hi,Harris Interactive,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,23,25.628,20.372,20220406_0408r_ips,Ipsos,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Marine Le Pen,Rassemblement national,21,22.4341,19.5659,20220406_0408_clu,Cluster17,2022-04-08,21.174949847009252,25.23960245338435,23.20727615019679,Rassemblement national
Jean-Luc Mélenchon,La France insoumise,11,12.4744,9.5256,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,14.5848,11.4152,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,13.5313,10.4687,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,10,11.4137,8.5863,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.4744,9.5256,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,13,14.5848,11.4152,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.4744,9.5256,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,13.5,15.1103,11.8897,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,12,13.5313,10.4687,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.4744,9.5256,20210402_0408_ifp,Ifop,2021-04-08,10.1234237538726,13.147469552569465,11.635446653221038,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.584,9.416,20210412_0414_elb,Elabe,2021-04-14,9.919088071248865,13.058505296757298,11.488796684003077,France insoumise
Jean-Luc Mélenchon,La France insoumise,11,12.5745,9.4255,20210412_0414_elb,Elabe,2021-04-14,9.919088071248865,13.058505296757298,11.488796684003077,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,8.6756,7.3244,20210409_0415_ips,Ipsos,2021-04-15,9.885572815789915,13.043344638913833,11.46445872735187,France insoumise
Jean-Luc Mélenchon,La France insoumise,8,8.6719,7.3281,20210409_0415_ips,Ipsos,2021-04-15,9.885572815789915,13.043344638913833,11.46445872735187,France insoumise
